CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,AvgOrderValue,Cluster,Segment
15615,10,23,10399.74,5508,184,452.1626086956522,0,High-Value / Champions
15618,33,4,776.851,454,39,194.21275,1,Regular / Growth Potential
15619,11,1,336.40000000000003,136,3,336.40000000000003,1,Regular / Growth Potential
15620,57,3,1553.18,915,92,517.7266666666667,1,Regular / Growth Potential
15621,4,4,1293.03,501,11,323.2575,1,Regular / Growth Potential
15622,43,9,3709.56,1674,169,412.17333333333335,0,High-Value / Champions
15623,141,1,301.03,125,19,301.03,2,At-Risk / Low-Engagement
15624,117,4,588.13,357,26,147.0325,1,Regular / Growth Potential
15625,104,4,1534.26,1188,44,383.565,1,Regular / Growth Potential
15626,75,2,675.8,766,49,337.9,1,Regular / Growth Potential
15628,5,9,2870.2400000000002,1894,85,318.91555555555556,0,High-Value / Champions
15630,45,2,1186.35,800,57,593.175,1,Regular / Growth Potential
15632,16,8,3285.31,2109,107,410.66375,0,High-Value / Champions
15634,17,1,243.55,99,15,243.55,2,At-Risk / Low-Engagement
15636,90,2,724.76,284,20,362.38,2,At-Risk / Low-Engagement
15637,53,1,223.36,128,15,223.36,2,At-Risk / Low-Engagement
15639,134,1,425.32,323,25,425.32,2,At-Risk / Low-Engagement
15640,4,15,12416.11,6572,240,827.7406666666667,0,High-Value / Champions
15641,105,4,1887.2,1562,102,471.8,1,Regular / Growth Potential
15643,192,3,664.0,246,31,221.33333333333334,2,At-Risk / Low-Engagement
15644,166,4,803.54,550,166,200.885,1,Regular / Growth Potential
15645,19,1,612.01,256,50,612.01,1,Regular / Growth Potential
15646,158,3,447.64000000000004,394,35,149.21333333333334,2,At-Risk / Low-Engagement
15648,204,2,639.5,218,23,319.75,2,At-Risk / Low-Engagement
15649,336,2,816.0,192,1,408.0,2,At-Risk / Low-Engagement
15651,37,3,646.3,479,27,215.4333333333333,1,Regular / Growth Potential
15652,91,1,337.74,208,21,337.74,2,At-Risk / Low-Engagement
15653,93,2,877.4399999999999,1200,4,438.71999999999997,1,Regular / Growth Potential
15654,9,2,922.53,475,15,461.265,1,Regular / Growth Potential
15655,243,1,560.67,324,34,560.67,2,At-Risk / Low-Engagement
15656,45,4,748.5,343,46,187.125,1,Regular / Growth Potential
15657,23,1,30.0,24,1,30.0,2,At-Risk / Low-Engagement
15658,190,5,1024.1000000000001,242,40,204.82000000000002,1,Regular / Growth Potential
15659,44,1,306.45,111,11,306.45,2,At-Risk / Low-Engagement
15660,25,9,1600.86,1050,55,177.87333333333333,0,High-Value / Champions
15661,317,2,309.8,236,4,154.9,2,At-Risk / Low-Engagement
15663,106,1,138.14,106,9,138.14,2,At-Risk / Low-Engagement
15664,51,1,386.43,157,17,386.43,2,At-Risk / Low-Engagement
15665,168,2,2222.21,1654,92,1111.105,1,Regular / Growth Potential
15667,40,1,301.32,240,13,301.32,2,At-Risk / Low-Engagement
15668,218,1,76.32000000000001,72,1,76.32000000000001,2,At-Risk / Low-Engagement
15669,40,4,684.34,342,31,171.085,1,Regular / Growth Potential
15670,297,1,173.05,91,12,173.05,2,At-Risk / Low-Engagement
15671,19,7,2657.13,1699,52,379.59000000000003,0,High-Value / Champions
15673,88,4,2726.23,1451,107,681.5575,1,Regular / Growth Potential
15674,73,5,2446.6,1275,88,489.32,1,Regular / Growth Potential
15675,81,3,323.69,527,20,107.89666666666666,2,At-Risk / Low-Engagement
15676,19,3,3435.76,2252,191,1145.2533333333333,1,Regular / Growth Potential
15677,49,1,657.23,319,33,657.23,2,At-Risk / Low-Engagement
15678,53,1,352.7,184,12,352.7,2,At-Risk / Low-Engagement
15679,24,4,781.28,1170,98,195.32,1,Regular / Growth Potential
15680,9,3,1333.68,952,61,444.56,1,Regular / Growth Potential
15681,25,5,1426.16,816,32,285.232,1,Regular / Growth Potential
15683,117,1,193.75,131,10,193.75,2,At-Risk / Low-Engagement
15687,9,9,2993.1,1310,119,332.56666666666666,0,High-Value / Champions
15689,120,2,254.1,84,8,127.05,2,At-Risk / Low-Engagement
15690,4,2,239.76,408,19,119.88,1,Regular / Growth Potential
15691,252,1,136.8,72,2,136.8,2,At-Risk / Low-Engagement
15692,28,1,191.04,138,12,191.04,2,At-Risk / Low-Engagement
15694,1,14,6479.4,1677,42,462.8142857142857,0,High-Value / Champions
15695,267,2,409.98,212,22,204.99,2,At-Risk / Low-Engagement
15696,33,8,2711.11,1015,140,338.88875,0,High-Value / Champions
15699,18,1,309.65,113,18,309.65,1,Regular / Growth Potential
15700,172,2,696.68,357,85,348.34,2,At-Risk / Low-Engagement
15701,2,4,1529.0,912,193,382.25,0,High-Value / Champions
15703,265,1,211.5,66,5,211.5,2,At-Risk / Low-Engagement
15704,140,4,2293.62,1028,79,573.405,1,Regular / Growth Potential
15705,201,1,143.1,62,6,143.1,2,At-Risk / Low-Engagement
15706,64,4,1060.56,321,50,265.14,1,Regular / Growth Potential
15707,35,4,916.98,594,126,229.245,1,Regular / Growth Potential
15708,41,7,3235.25,1217,124,462.17857142857144,0,High-Value / Champions
15709,284,1,133.25,121,6,133.25,2,At-Risk / Low-Engagement
15712,9,5,1072.3600000000001,486,41,214.47200000000004,1,Regular / Growth Potential
15713,143,2,356.7,150,18,178.35,2,At-Risk / Low-Engagement
15714,12,2,330.03000000000003,186,34,165.01500000000001,1,Regular / Growth Potential
15716,146,4,1101.1100000000001,738,101,275.27750000000003,1,Regular / Growth Potential
15717,234,1,150.3,70,7,150.3,2,At-Risk / Low-Engagement
15719,33,13,5030.07,2718,299,386.92846153846153,0,High-Value / Champions
15720,24,1,598.73,281,128,598.73,1,Regular / Growth Potential
15721,12,1,471.40000000000003,388,80,471.40000000000003,1,Regular / Growth Potential
15722,36,5,2211.21,1023,45,442.242,1,Regular / Growth Potential
15723,365,1,190.7,73,37,190.7,2,At-Risk / Low-Engagement
15724,201,2,218.25,73,11,109.125,2,At-Risk / Low-Engagement
15725,15,1,415.25,221,32,415.25,1,Regular / Growth Potential
15727,17,7,5159.06,3063,213,737.0085714285715,0,High-Value / Champions
15729,213,1,85.0,28,5,85.0,2,At-Risk / Low-Engagement
15730,66,3,1120.88,689,68,373.6266666666667,1,Regular / Growth Potential
15732,212,2,294.12,215,13,147.06,2,At-Risk / Low-Engagement
15733,283,1,162.3,62,10,162.3,2,At-Risk / Low-Engagement
15734,115,2,1339.45,346,25,669.725,1,Regular / Growth Potential
15737,15,8,1188.1200000000001,597,60,148.51500000000001,0,High-Value / Champions
15738,19,16,4812.42,2982,46,300.77625,0,High-Value / Champions
15739,66,1,449.12,472,8,449.12,2,At-Risk / Low-Engagement
15740,49,1,154.88,152,9,154.88,2,At-Risk / Low-Engagement
15743,16,4,775.96,214,59,193.99,1,Regular / Growth Potential
15744,78,1,34.8,120,3,34.8,2,At-Risk / Low-Engagement
15745,19,4,1094.59,421,57,273.6475,1,Regular / Growth Potential
15746,134,1,196.88,178,28,196.88,2,At-Risk / Low-Engagement
15747,13,3,946.64,466,52,315.5466666666667,1,Regular / Growth Potential
15748,40,1,144.36,50,19,144.36,2,At-Risk / Low-Engagement
15749,235,3,44534.3,18028,5,14844.766666666668,0,High-Value / Champions
15750,3,8,2463.05,1783,214,307.88125,0,High-Value / Champions
15752,40,7,2626.6,1960,236,375.2285714285714,0,High-Value / Champions
15753,305,1,79.2,144,1,79.2,2,At-Risk / Low-Engagement
15754,51,3,458.57,199,24,152.85666666666665,1,Regular / Growth Potential
15755,10,6,2364.25,1427,127,394.0416666666667,0,High-Value / Champions
15756,61,4,528.01,241,160,132.0025,1,Regular / Growth Potential
15757,66,2,714.42,491,43,357.21,1,Regular / Growth Potential
15758,25,1,205.25,47,9,205.25,2,At-Risk / Low-Engagement
15759,218,3,253.04,60,5,84.34666666666666,2,At-Risk / Low-Engagement
15762,65,2,583.75,251,37,291.875,1,Regular / Growth Potential
15763,32,2,1086.92,271,58,543.46,1,Regular / Growth Potential
15764,88,6,3279.97,2050,150,546.6616666666666,1,Regular / Growth Potential
15766,64,1,315.06,170,11,315.06,2,At-Risk / Low-Engagement
15768,116,3,621.8299999999999,244,23,207.27666666666664,1,Regular / Growth Potential
15769,7,26,56252.72,29672,26,2163.566153846154,0,High-Value / Champions
15773,6,1,635.6800000000001,311,10,635.6800000000001,1,Regular / Growth Potential
15774,69,1,270.8,87,25,270.8,2,At-Risk / Low-Engagement
15775,245,1,104.9,68,7,104.9,2,At-Risk / Low-Engagement
15776,133,1,241.62,138,18,241.62,2,At-Risk / Low-Engagement
15777,241,4,1047.11,378,18,261.7775,1,Regular / Growth Potential
15780,184,3,475.28000000000003,220,26,158.42666666666668,2,At-Risk / Low-Engagement
15781,25,3,345.46,180,20,115.15333333333332,1,Regular / Growth Potential
15782,10,3,2614.7400000000002,864,34,871.58,1,Regular / Growth Potential
15783,11,1,246.3,212,14,246.3,1,Regular / Growth Potential
15785,33,5,2328.9700000000003,1612,58,465.79400000000004,1,Regular / Growth Potential
15786,46,3,4919.0,3340,257,1639.6666666666667,1,Regular / Growth Potential
15787,26,3,933.26,534,156,311.08666666666664,1,Regular / Growth Potential
15789,358,1,351.3,438,25,351.3,2,At-Risk / Low-Engagement
15790,10,1,218.75,113,34,218.75,1,Regular / Growth Potential
15791,44,2,1612.69,731,66,806.345,1,Regular / Growth Potential
15793,15,3,965.61,553,6,321.87,1,Regular / Growth Potential
15795,150,1,610.01,581,42,610.01,2,At-Risk / Low-Engagement
15796,1,8,2708.61,860,70,338.57625,0,High-Value / Champions
15797,113,4,2207.4,873,8,551.85,1,Regular / Growth Potential
15799,76,3,884.14,955,94,294.7133333333333,1,Regular / Growth Potential
15800,107,2,696.89,332,116,348.445,2,At-Risk / Low-Engagement
15801,46,3,1063.95,570,61,354.65000000000003,1,Regular / Growth Potential
15802,143,1,451.42,1,1,451.42,2,At-Risk / Low-Engagement
15803,51,1,415.82000000000005,290,8,415.82000000000005,2,At-Risk / Low-Engagement
15804,1,13,4206.39,2565,170,323.5684615384616,0,High-Value / Champions
15805,23,17,5488.18,3367,220,322.83411764705886,0,High-Value / Champions
15806,46,3,784.58,602,24,261.5266666666667,1,Regular / Growth Potential
15807,50,3,903.9,430,48,301.3,1,Regular / Growth Potential
15808,306,4,3651.27,1305,142,912.8175,1,Regular / Growth Potential
15809,36,5,515.77,301,31,103.154,1,Regular / Growth Potential
15810,79,4,1391.98,861,66,347.995,1,Regular / Growth Potential
15811,22,6,2218.62,1071,117,369.77,0,High-Value / Champions
15812,107,5,1801.14,922,36,360.228,1,Regular / Growth Potential
15813,208,2,1303.9099999999999,603,40,651.9549999999999,2,At-Risk / Low-Engagement
15814,17,4,1945.33,1271,63,486.3325,1,Regular / Growth Potential
15815,64,5,2100.6,1856,33,420.12,1,Regular / Growth Potential
15819,49,4,1905.45,1357,96,476.3625,1,Regular / Growth Potential
15820,320,1,206.98,128,17,206.98,2,At-Risk / Low-Engagement
15821,44,2,570.96,202,57,285.48,1,Regular / Growth Potential
15822,3,2,885.47,375,28,442.735,1,Regular / Growth Potential
15823,372,1,15.0,1,1,15.0,2,At-Risk / Low-Engagement
15825,172,1,532.94,220,20,532.94,2,At-Risk / Low-Engagement
15826,56,3,1654.31,963,64,551.4366666666666,1,Regular / Growth Potential
15827,73,14,1836.0900000000001,882,72,131.14928571428572,0,High-Value / Champions
15829,99,2,636.14,996,44,318.07,2,At-Risk / Low-Engagement
15830,38,1,576.0,415,39,576.0,2,At-Risk / Low-Engagement
15831,58,3,794.64,1092,63,264.88,1,Regular / Growth Potential
15832,254,1,836.79,465,54,836.79,2,At-Risk / Low-Engagement
15834,70,4,2225.15,961,242,556.2875,1,Regular / Growth Potential
15835,44,4,954.09,439,47,238.5225,1,Regular / Growth Potential
15836,50,1,137.37,26,10,137.37,2,At-Risk / Low-Engagement
15837,65,1,391.98,189,24,391.98,2,At-Risk / Low-Engagement
15838,11,19,33643.08,18368,54,1770.6884210526316,0,High-Value / Champions
15839,33,3,1048.49,675,56,349.49666666666667,1,Regular / Growth Potential
15840,59,2,355.56,396,26,177.78,2,At-Risk / Low-Engagement
15841,73,4,1224.06,942,36,306.015,1,Regular / Growth Potential
15843,304,1,118.95000000000002,27,8,118.95000000000002,2,At-Risk / Low-Engagement
15844,46,1,130.73999999999998,134,11,130.73999999999998,2,At-Risk / Low-Engagement
15845,18,8,3711.77,1926,97,463.97125,0,High-Value / Champions
15847,38,2,389.27,449,22,194.635,1,Regular / Growth Potential
15850,19,2,234.88,298,87,117.44,1,Regular / Growth Potential
15852,187,2,160.71,48,22,80.355,2,At-Risk / Low-Engagement
15853,52,1,110.8,135,29,110.8,2,At-Risk / Low-Engagement
15854,4,12,2969.12,926,105,247.42666666666665,0,High-Value / Champions
15855,137,5,712.24,470,59,142.448,1,Regular / Growth Potential
15856,4,27,16143.64,10866,295,597.9125925925925,0,High-Value / Champions
15857,19,1,297.0,308,14,297.0,2,At-Risk / Low-Engagement
15858,16,5,1427.57,1163,145,285.514,1,Regular / Growth Potential
15860,41,8,965.16,437,105,120.645,1,Regular / Growth Potential
15861,12,8,3146.92,2528,339,393.365,0,High-Value / Champions
15862,8,4,832.88,585,142,208.22,1,Regular / Growth Potential
15863,26,2,68.84,19,18,34.42,2,At-Risk / Low-Engagement
15864,22,6,1936.3200000000002,1192,16,322.72,1,Regular / Growth Potential
15865,41,3,895.13,368,37,298.37666666666667,1,Regular / Growth Potential
15866,101,1,211.89,124,43,211.89,2,At-Risk / Low-Engagement
15867,5,15,3810.14,2052,302,254.00933333333333,0,High-Value / Champions
15869,277,2,149.64,175,13,74.82,2,At-Risk / Low-Engagement
15870,33,1,351.44,333,68,351.44,2,At-Risk / Low-Engagement
15872,15,2,316.25,187,101,158.125,1,Regular / Growth Potential
15874,64,7,4405.88,2534,110,629.4114285714286,0,High-Value / Champions
15877,2,2,490.33,368,122,245.165,1,Regular / Growth Potential
15880,369,1,329.03000000000003,202,95,329.03000000000003,2,At-Risk / Low-Engagement
15881,312,5,501.39000000000004,260,26,100.278,2,At-Risk / Low-Engagement
15882,199,4,516.36,276,23,129.09,2,At-Risk / Low-Engagement
15883,2,2,396.48,223,42,198.24,1,Regular / Growth Potential
15885,93,3,379.35,111,18,126.45,2,At-Risk / Low-Engagement
15886,60,1,181.09,147,12,181.09,2,At-Risk / Low-Engagement
15888,81,1,168.31,76,11,168.31,2,At-Risk / Low-Engagement
15889,157,2,420.07,206,79,210.035,2,At-Risk / Low-Engagement
15891,227,1,511.68,418,60,511.68,2,At-Risk / Low-Engagement
15894,253,2,258.25,164,35,129.125,2,At-Risk / Low-Engagement
15895,150,1,179.17,94,11,179.17,2,At-Risk / Low-Engagement
15897,194,2,208.59,223,17,104.295,2,At-Risk / Low-Engagement
15898,1,5,1383.83,567,70,276.76599999999996,0,High-Value / Champions
15899,369,1,56.25,39,4,56.25,2,At-Risk / Low-Engagement
15900,24,1,337.28,216,44,337.28,2,At-Risk / Low-Engagement
15901,17,3,351.73,379,102,117.24333333333334,1,Regular / Growth Potential
15903,10,7,5126.76,2410,46,732.3942857142857,0,High-Value / Champions
15904,8,1,164.68,84,30,164.68,1,Regular / Growth Potential
15906,20,7,1567.69,544,113,223.9557142857143,0,High-Value / Champions
15907,4,3,882.72,478,175,294.24,1,Regular / Growth Potential
15909,174,1,191.94,98,7,191.94,2,At-Risk / Low-Engagement
15910,1,8,1228.88,1013,215,153.61,0,High-Value / Champions
15912,178,2,264.62,185,19,132.31,2,At-Risk / Low-Engagement
15916,16,8,1502.8600000000001,752,124,187.85750000000002,0,High-Value / Champions
15917,248,1,123.1,42,12,123.1,2,At-Risk / Low-Engagement
15918,191,2,334.23,153,33,167.115,2,At-Risk / Low-Engagement
15919,20,2,525.69,385,103,262.845,1,Regular / Growth Potential
15920,154,4,167.5,99,53,41.875,2,At-Risk / Low-Engagement
15921,173,1,323.03000000000003,162,24,323.03000000000003,2,At-Risk / Low-Engagement
15922,373,1,369.5,138,11,369.5,2,At-Risk / Low-Engagement
15923,373,1,127.08,122,21,127.08,2,At-Risk / Low-Engagement
15925,194,1,207.15,93,12,207.15,2,At-Risk / Low-Engagement
15930,67,1,426.63,139,21,426.63,2,At-Risk / Low-Engagement
15932,4,8,2495.87,2325,93,311.98375,0,High-Value / Champions
15933,21,3,1107.46,885,63,369.15333333333336,1,Regular / Growth Potential
15935,239,2,416.86,115,12,208.43,2,At-Risk / Low-Engagement
15937,64,1,145.35,73,7,145.35,2,At-Risk / Low-Engagement
15938,112,5,404.58,240,13,80.916,1,Regular / Growth Potential
15939,90,15,6115.01,4728,28,407.6673333333334,0,High-Value / Champions
15940,311,1,35.8,4,1,35.8,2,At-Risk / Low-Engagement
15942,134,1,337.44,232,14,337.44,2,At-Risk / Low-Engagement
15944,277,1,325.1,50,6,325.1,2,At-Risk / Low-Engagement
15945,365,1,181.0,52,2,181.0,2,At-Risk / Low-Engagement
15947,83,1,1708.24,898,29,1708.24,1,Regular / Growth Potential
15948,8,2,955.24,567,51,477.62,1,Regular / Growth Potential
15949,17,2,364.72,284,12,182.36,1,Regular / Growth Potential
15950,32,4,1744.71,719,86,436.1775,1,Regular / Growth Potential
15951,9,2,708.22,313,36,354.11,1,Regular / Growth Potential
15952,34,4,781.91,391,65,195.4775,1,Regular / Growth Potential
15953,15,8,1657.28,891,63,207.16,0,High-Value / Champions
15955,24,14,4416.26,2135,137,315.44714285714286,0,High-Value / Champions
15957,32,1,428.89,211,40,428.89,2,At-Risk / Low-Engagement
15958,74,1,104.35,33,7,104.35,2,At-Risk / Low-Engagement
15963,20,2,470.76,298,26,235.38,1,Regular / Growth Potential
15965,17,4,808.87,434,88,202.2175,1,Regular / Growth Potential
15967,23,2,397.68,205,73,198.84,1,Regular / Growth Potential
15969,3,3,666.1,124,20,222.03333333333333,1,Regular / Growth Potential
15970,304,1,314.1,116,11,314.1,2,At-Risk / Low-Engagement
15971,18,12,4199.85,1717,10,349.9875,0,High-Value / Champions
15973,367,1,307.82000000000005,106,4,307.82000000000005,2,At-Risk / Low-Engagement
15974,39,7,3442.15,2262,141,491.7357142857143,0,High-Value / Champions
15975,84,1,371.01,243,24,371.01,2,At-Risk / Low-Engagement
15976,165,2,427.64,275,83,213.82,2,At-Risk / Low-Engagement
15977,17,2,1054.73,1016,48,527.365,1,Regular / Growth Potential
15978,77,1,1098.78,888,49,1098.78,2,At-Risk / Low-Engagement
15980,89,3,2398.86,1560,40,799.62,1,Regular / Growth Potential
15981,25,8,3408.48,1866,53,426.06,0,High-Value / Champions
15983,22,4,1465.12,886,82,366.28,1,Regular / Growth Potential
15984,3,10,2780.63,1815,217,278.063,0,High-Value / Champions
15985,123,2,1142.42,1086,29,571.21,1,Regular / Growth Potential
15986,30,1,168.12,268,14,168.12,2,At-Risk / Low-Engagement
15987,12,7,1432.77,1533,110,204.68142857142857,0,High-Value / Champions
15988,19,1,156.78,180,26,156.78,2,At-Risk / Low-Engagement
15990,44,2,792.11,443,52,396.055,1,Regular / Growth Potential
15992,4,1,41.989999999999995,17,3,41.989999999999995,2,At-Risk / Low-Engagement
15993,9,7,2777.67,2037,335,396.81,0,High-Value / Champions
15994,55,1,414.27,173,31,414.27,2,At-Risk / Low-Engagement
15996,88,6,1032.58,380,103,172.09666666666666,1,Regular / Growth Potential
15998,37,5,3080.22,2032,370,616.044,1,Regular / Growth Potential
16000,3,3,12393.7,5110,9,4131.233333333334,0,High-Value / Champions
16003,30,5,2735.37,1185,82,547.074,1,Regular / Growth Potential
16005,12,4,578.71,280,173,144.6775,1,Regular / Growth Potential
16006,211,1,101.4,84,8,101.4,2,At-Risk / Low-Engagement
16007,48,4,1693.81,1388,221,423.4525,1,Regular / Growth Potential
16008,24,3,478.78,323,29,159.59333333333333,1,Regular / Growth Potential
16009,22,4,972.11,366,68,243.0275,1,Regular / Growth Potential
16010,246,3,392.4,202,62,130.79999999999998,2,At-Risk / Low-Engagement
16011,8,16,3352.96,2035,99,209.56,0,High-Value / Champions
16012,35,3,1415.29,799,87,471.7633333333333,1,Regular / Growth Potential
16013,4,47,37130.6,15536,30,790.0127659574467,0,High-Value / Champions
16014,38,3,646.83,258,123,215.61,1,Regular / Growth Potential
16015,4,3,704.55,907,146,234.85,1,Regular / Growth Potential
16016,3,8,1465.51,602,156,183.18875,0,High-Value / Champions
16017,47,1,211.88,102,26,211.88,2,At-Risk / Low-Engagement
16018,39,2,408.90000000000003,190,26,204.45000000000002,1,Regular / Growth Potential
16019,47,9,3786.2400000000002,1733,133,420.6933333333334,0,High-Value / Champions
16020,17,3,851.01,487,42,283.67,1,Regular / Growth Potential
16022,260,1,602.63,255,68,602.63,2,At-Risk / Low-Engagement
16023,46,3,719.81,358,90,239.93666666666664,1,Regular / Growth Potential
16024,12,1,251.03,397,61,251.03,1,Regular / Growth Potential
16025,30,1,439.65999999999997,338,28,439.65999999999997,2,At-Risk / Low-Engagement
16026,43,1,236.09,243,30,236.09,2,At-Risk / Low-Engagement
16027,92,6,934.62,1147,11,155.77,1,Regular / Growth Potential
16029,39,63,80850.84,40108,44,1283.3466666666666,0,High-Value / Champions
16030,310,1,331.24,283,28,331.24,2,At-Risk / Low-Engagement
